pct_scrandom	mouse_move_total_rel_distance	screen_height	session_duration	pct_click_product_info	pct_scroll_move_duration	pct_mouse_move	total_load_time	ack	session_id	scroll_move_total_rel_distance	pct_mouse_click	product_ean	user_id	wild_mouse_duration	session_start	browser_name	screen_width	pct_input	pct_rage_click	pct_click	pct_doubleclick	pct_wild_mouse	page_activity_duration	pct_scroll_move
15.23100	13.12736	800	154.10111	41.72232	13.42025	14.78879	8.36517	1.00000	1018032	11.58653	10.66668	4719138359985	2354	17.00438	2023-09-12 19:33:10	chrome	lower	1.24571	54.63402	15.34579	12.65822	54.01104	13.13778	50.29467
66.24260	11.73974	800	140.72939	51.82693	13.45542	9.80426	2.15803	1.00000	791145	11.54573	13.02904	8946450711450	705	10.89318	2022-08-24 13:26:43	chrome	1366	0.00281	53.27247	13.29300	14.49012	58.01454	13.29356	52.28224
51.82405	12.52601	600	18.60139	52.55299	9.14574	13.38334	4.58794	1.00000	128045	11.04379	16.79492	7917504778881	2432	11.32784	2018-11-03 15:33:47	mobile	lower	0.00428	50.97482	12.96408	10.53366	61.20248	13.20546	56.47834
49.45494	12.45500	1024	159.19579	62.53957	12.92265	8.83591	4.31214	1.00000	618994	9.57879	15.54585	2282207386257	2219	9.71369	2021-05-27 06:16:44	firefox	1280	0.00092	31.78082	12.76128	10.67363	70.70127	13.35294	30.95297
61.81455	12.56142	768	74.91383	32.92536	11.67229	9.84535	2.63153	1.00000	253973	9.38453	15.70751	3953667513864	39	9.35348	2023-03-07 22:13:01	mobile	800	0.00069	38.43280	13.40782	11.89692	59.70022	12.26969	29.27162
51.72779	10.89324	768	142.47100	54.91002	11.62860	9.02992	2.85931	1.00000	803526	9.79333	13.33512	9523935806727	1281	10.11177	2020-11-23 17:44:31	chrome	1280	0.00131	55.45622	12.24549	11.40308	52.29038	14.66943	57.14665
46.34423	12.07803	lower	163.47147	40.40397	11.41132	11.99635	1.93866	1.00000	1025391	12.63818	15.98995	1231012441195	1256	11.37617	2019-08-11 10:32:50	firefox	1920	0.00456	76.06448	12.61036	12.80258	52.71858	13.82774	54.52201
37.13380	13.60897	800	154.37397	40.05473	18.53982	7.86357	3.99963	0.00000	1329025	11.16825	11.49309	4520971994628	175	12.26402	2023-02-08 18:37:21	firefox	1366	0.01092	50.96063	12.51643	11.89933	50.13077	12.02417	50.62819
46.55457	11.63900	600	126.10598	33.55180	13.93286	10.08391	1.97197	0.00000	1476213	12.29019	11.61291	6050676096306	1937	11.47912	2019-07-02 19:02:03	chrome	1366	0.00502	42.90275	15.15998	14.72118	46.28796	14.19070	39.66163
68.42275	11.39700	800	161.99079	41.60032	17.60473	6.49863	5.49278	0.00000	476401	11.30545	9.99295	1075781933570	2096	11.45053	2018-11-07 09:59:07	chrome	1280	0.00485	56.88211	13.68602	14.11302	49.32520	13.39889	44.37281
58.14714	11.43274	800	147.06764	46.61994	14.62024	8.39683	1.70826	0.00000	853332	11.14692	12.42786	7082999021610	1780	11.20040	2020-10-23 04:20:43	chrome	higher	0.00380	57.80232	13.85796	12.60572	28.18282	14.71509	56.45272
31.35825	11.02962	600	215.21263	53.48205	16.34480	6.14896	1.43939	0.00000	1156351	14.01511	14.60620	7339594585932	2416	9.29640	2023-02-15 04:22:13	chrome	1366	0.00063	61.82049	12.30415	12.03080	63.94846	15.28589	49.59450
51.15521	10.36214	800	233.19358	47.22607	14.45123	10.42437	2.58443	1.00000	23665	9.94205	12.36074	1476887636097	931	17.04620	2022-09-19 14:50:53	edge	1024	1.29892	62.47516	13.50224	11.99646	48.33911	13.10794	23.48556
43.61150	12.03534	768	209.33564	49.55232	12.20497	11.68702	1.16299	1.00000	974832	12.85829	15.22703	7231554313657	92	11.59611	2019-08-21 09:32:39	chrome	higher	0.00562	56.76528	13.23574	13.71848	21.93641	11.77588	31.22341
17.11002	12.66528	800	264.65633	54.58985	9.57871	12.48303	5.58431	1.00000	80251	9.81985	16.05681	6207138758108	1591	10.65880	2018-09-25 00:45:22	chrome	800	0.00224	44.34434	13.27814	11.09560	32.65943	11.90726	62.51307
60.79750	12.05380	800	25.16199	59.26933	12.86815	8.49125	2.18717	1.00000	783114	9.29172	14.99804	2948806782974	1121	9.81382	2023-02-03 20:26:21	safari	1920	0.00102	50.06010	10.97221	10.55201	56.40037	12.50309	54.44641
56.95042	10.98094	768	148.72713	47.81986	17.41903	5.23060	2.50445	0.00000	1222718	11.91226	12.68760	1483263191033	2261	9.59720	2020-10-09 03:34:13	chrome	1280	0.00082	55.38550	13.87568	15.17842	30.55285	14.09703	49.51808
37.35153	10.92703	1080	62.68809	42.54796	14.53005	9.28620	4.82608	1.00000	377563	11.00442	13.99615	1180472850491	2385	14.32699	2020-03-01 17:34:35	edge	1920	0.08568	61.31773	12.39143	10.11264	44.89429	12.85885	60.78657
50.46752	12.47287	lower	133.24140	70.32826	12.01470	10.69906	3.75145	1.00000	1495031	10.30075	14.46508	0995223319889	1422	10.50281	2020-10-14 05:53:27	edge	1280	0.00189	63.69690	14.06229	12.75326	29.10690	14.42620	39.94773
53.92544	10.36560	1024	181.73488	42.13673	11.08671	10.81978	1.83530	0.00000	1167484	12.48617	8.86602	4469481601322	1159	10.74101	2022-12-14 22:29:01	chrome	1366	0.00245	58.81012	12.43003	12.01215	53.11630	13.99812	71.19728
63.09197	13.27461	600	71.10076	49.62825	12.23520	12.57056	1.24330	1.00000	445247	13.33638	18.04731	0444188008159	1293	11.95991	2019-05-09 12:26:19	chrome	1366	0.00808	79.12753	13.72749	10.62315	67.79566	14.49319	31.36040
51.77898	12.17061	1080	142.86650	33.58743	15.96697	7.69136	0.49325	0.00000	1375041	10.08546	13.07112	2320293226979	890	11.58141	2023-05-21 14:46:59	edge	800	0.00558	56.27491	14.33637	11.97525	35.04236	12.99638	46.49337
39.26461	14.79562	768	135.41418	61.83285	13.19766	16.85370	1.90303	1.00000	854689	11.70666	10.37565	0779436068952	1481	17.85139	2019-11-15 20:45:08	firefox	higher	2.90582	48.17573	13.00222	10.13744	64.57766	14.93503	49.17788
44.72932	11.88543	1024	49.26037	56.12678	16.45776	10.81448	6.26237	1.00000	986695	13.04323	11.34564	3193519956818	1117	15.51326	2022-10-05 00:45:03	edge	lower	0.28047	47.39792	12.99250	14.40520	61.39866	13.91978	60.26704
44.38560	11.95506	1024	149.05998	31.80705	13.96973	11.58860	9.77983	1.00000	1211913	13.65450	11.73233	1220317748986	849	13.45649	2019-03-30 04:04:21	chrome	800	0.03590	69.51039	13.24005	11.55912	42.08024	12.51852	45.06970
36.43685	11.46812	1024	132.08290	45.51102	17.34628	7.70908	0.46508	1.00000	971872	11.89338	13.67408	4191738875629	222	13.70522	2023-05-14 03:47:54	edge	1366	0.04604	47.69571	14.71062	12.36487	45.17884	11.97267	48.67457
58.20054	10.11546	1080	176.43481	27.33315	14.00887	7.49489	1.38258	0.00000	1188552	12.16434	9.84474	6927834045875	156	10.14356	2023-03-13 18:51:27	chrome	1024	0.00140	66.75076	12.81496	11.48319	38.88837	13.47275	36.38381
53.86124	9.58112	1080	171.84137	49.83497	11.10386	8.98704	0.64409	1.00000	1022997	9.66035	11.72400	1457567273054	915	11.32194	2021-05-09 01:11:58	edge	800	0.00427	49.22831	13.33948	11.12346	48.66831	13.52638	38.42333
79.34066	10.47454	768	144.73936	73.81844	11.96225	8.97792	2.62503	1.00000	1106377	10.80725	13.97463	3827475329781	2073	10.83576	2021-07-29 14:03:33	mobile	1920	0.00264	53.68301	12.98684	10.79306	38.80591	15.55976	59.64408
44.50519	11.91590	1080	237.58866	46.78683	14.49293	9.74586	4.29949	0.00000	702297	11.56235	13.72461	8994177412600	65	12.05488	2023-04-28 17:35:17	safari	1366	0.00884	57.14217	11.29284	14.71831	47.74439	14.09820	81.19153
56.68613	12.08023	768	184.42168	52.29196	13.73049	10.37959	1.88744	0.00000	1384467	11.52361	12.81589	8231235430801	2061	11.95121	2022-09-21 12:01:48	firefox	lower	0.00800	59.34044	12.43291	13.21597	49.89151	13.91845	77.36511
72.72937	9.16534	600	121.03016	57.91108	15.96754	2.77358	8.14819	0.00000	421021	10.91246	9.50782	2988516408627	920	7.45148	2021-09-09 18:28:41	chrome	1280	0.00010	52.14511	14.03556	10.05843	57.05720	13.13786	46.61288
35.79022	12.00801	1080	206.20389	58.67820	14.23044	9.82271	4.07925	0.00000	40284	10.41008	13.26058	9353640879149	2104	12.49356	2021-12-27 00:28:45	safari	1920	0.01374	54.76664	14.32619	13.62959	39.16227	11.78175	35.33268
53.35039	10.56057	768	232.62235	48.83053	15.03118	8.17667	1.92431	0.00000	1114345	11.49871	11.79564	6643559295844	705	11.99858	2022-07-02 21:14:57	chrome	1024	0.00841	53.59014	14.20349	15.17214	65.66518	14.16486	40.33323
51.82160	10.21722	768	95.05269	48.98609	15.37248	4.96519	1.41883	0.00000	207196	12.24781	11.25961	6978198023696	2072	7.87402	2023-01-27 07:51:25	safari	800	0.00017	53.94754	12.25038	11.16195	59.11696	11.17837	87.59416
64.18878	10.11812	800	109.71003	50.62864	10.68682	11.87041	4.81526	0.00000	817638	12.80308	12.73926	6356285578296	2457	12.05317	2020-11-29 06:30:23	edge	1280	0.00887	54.39194	13.04301	15.88490	58.56880	13.46751	55.94917
33.24712	15.44165	800	163.37469	43.49792	14.11374	12.66307	1.66307	1.00000	1212594	11.82823	17.31145	6770876877665	1593	10.84288	2020-09-27 12:57:13	edge	1920	0.00268	60.89525	13.36472	15.97645	16.29546	14.21548	50.13022
56.18917	10.43649	768	220.91086	49.14222	9.48712	10.89167	1.27395	1.00000	1339436	9.43723	13.74400	9507387665859	965	11.85641	2022-04-24 19:15:27	safari	1366	0.00732	61.92438	14.22558	8.62918	41.54397	12.74231	57.80309
48.36659	9.38807	600	237.68347	34.91984	14.48565	7.26483	0.18957	0.00000	24375	11.61825	10.96906	4722395230782	762	11.00286	2019-06-11 20:06:10	mobile	1366	0.00315	45.34870	12.26386	16.99216	47.67408	13.06258	42.80208
61.94694	11.23063	1080	99.81761	58.38361	16.39442	7.02722	3.52843	0.00000	1091976	11.63336	12.01490	2798676337770	1485	10.86533	2020-07-19 17:17:41	chrome	800	0.00278	81.57839	14.09558	15.01736	53.85784	13.23411	55.19214
64.87174	9.94304	800	157.51871	52.65205	15.44518	5.21274	2.87258	0.00000	284921	10.09415	10.16417	3219771716776	1569	9.84075	2019-08-11 00:55:13	edge	1920	0.00100	36.06906	13.89861	11.68263	40.38631	13.42535	57.31673
52.56826	10.62673	1080	52.21413	40.95797	13.42762	9.54047	11.96580	0.00000	169636	12.66428	11.35276	0096003022057	518	11.17275	2019-11-02 22:29:00	mobile	1920	0.00372	58.63285	13.49511	15.03503	47.01309	12.29435	36.67366
57.43731	11.46465	768	142.41678	54.61909	11.52844	11.50286	3.47917	1.00000	1392453	12.81862	14.65630	0081966428657	700	11.47761	2022-10-08 14:11:25	firefox	1024	0.00505	55.59916	10.56562	12.32564	40.99919	14.07763	40.66203
51.54399	10.69585	lower	124.37572	54.21280	15.56144	7.50175	4.71354	1.00000	756510	12.22691	13.12410	4861759576705	966	11.48048	2021-08-30 00:49:03	chrome	1920	0.00502	51.21339	14.04629	13.75960	49.97447	13.91089	44.22288
43.71764	13.62224	1024	158.27692	48.36941	13.09184	13.99070	0.95845	0.00000	210208	14.22887	15.69431	5556436234984	138	12.73803	2020-01-15 10:39:50	edge	lower	0.01754	53.50690	13.20071	16.99068	32.94219	13.09874	71.02305
65.56553	11.07324	higher	86.89857	52.57011	12.37561	10.25505	6.71551	1.00000	1143901	12.08617	15.00537	8270650252605	1253	12.23871	2020-07-08 17:27:59	edge	1366	0.01070	30.17976	12.69604	9.83741	77.58949	13.99193	51.13570
52.24925	11.46541	768	152.18663	45.76651	13.44448	10.45363	7.36193	0.00000	985049	12.27702	11.21740	5038965864516	1290	12.14913	2022-01-29 01:50:23	chrome	1024	0.00977	60.01197	12.62909	12.30737	42.01833	12.59535	42.43069
61.21660	11.10922	1024	33.32589	42.34311	14.34689	10.48367	1.41302	1.00000	1427431	10.75482	11.42736	2750723672487	260	15.37267	2023-07-23 20:27:33	firefox	1366	0.24374	48.36163	14.34674	10.72270	41.77835	13.23165	59.76783
48.78937	10.01295	lower	171.41875	41.83662	11.30290	11.19837	2.03449	0.00000	350424	11.22679	12.79528	2717962067108	1955	12.45792	2018-11-02 15:58:22	mobile	1366	0.01332	66.65169	13.76011	18.04131	50.92634	13.57960	45.16597
30.26379	10.97822	1080	173.89280	40.84826	14.53444	8.23556	2.50461	0.00000	43914	11.15463	10.59580	0421319840321	1125	11.42788	2023-08-26 05:11:37	other	1280	0.00475	60.56580	12.87921	11.66304	62.46779	12.24329	40.29991
63.11153	10.91287	768	169.55587	57.83989	10.49242	11.86342	8.53629	1.00000	1009094	12.35118	15.04192	6828260576974	160	12.16273	2019-01-09 15:33:26	chrome	1920	0.00986	42.90440	13.19919	10.96219	64.91661	13.60679	42.67426
55.14388	10.52270	600	101.34735	49.33110	13.09322	9.93614	8.81265	0.00000	1456232	12.28986	8.85421	4166556592065	1583	12.05743	2022-07-01 12:44:16	chrome	1920	0.00892	46.51033	12.46957	11.57175	56.81038	13.12631	54.59285
42.92553	11.93160	600	241.77240	37.08262	12.48589	12.16306	0.33174	1.00000	392052	14.52712	16.29956	6643819523366	867	12.37611	2018-10-10 00:00:48	opera	1280	0.01219	50.00243	13.85016	12.79137	42.18325	13.90554	69.53552
61.05447	10.45572	768	42.05844	67.48826	9.51181	11.97240	7.60973	1.00000	101840	10.76681	14.88572	8646534862732	1041	13.09845	2019-09-01 11:11:53	chrome	higher	0.02513	56.85158	14.54409	8.71497	53.07826	14.96339	57.22241
46.37006	11.23346	1080	162.73658	25.37872	10.59226	9.61320	4.24283	1.00000	723531	8.02828	13.13054	7983431445974	1526	10.11228	2020-07-19 09:37:09	edge	1024	0.00132	58.24662	12.38699	11.22318	67.87519	14.88163	42.23840
51.36906	10.37722	800	161.65112	56.59032	8.96334	11.40678	5.63301	1.00000	144498	10.28643	14.08926	7777782370418	1852	11.10298	2019-02-15 17:04:52	mobile	1280	0.00346	70.72972	13.20151	11.15059	65.83456	12.34638	47.00452
53.55127	10.67715	800	231.12483	73.51006	17.46107	7.23275	1.10522	1.00000	910850	12.01614	12.69805	3281369704731	1842	13.95927	2022-02-06 23:25:04	chrome	lower	0.05937	47.65891	11.17762	13.14658	60.22462	14.71229	69.54389
41.65855	10.91279	higher	82.35434	59.10685	15.01052	9.31090	2.38932	1.00000	686364	11.24248	12.07575	2691075198976	2487	14.07926	2022-08-22 11:09:00	chrome	higher	0.06691	69.47591	13.30656	12.56382	73.50623	14.26333	62.52264
52.40584	12.67309	1080	196.89094	55.79463	12.11811	10.07572	1.37003	1.00000	767630	9.41672	15.89086	8073782643743	2218	10.33520	2021-07-14 07:35:58	edge	1024	0.00159	43.11839	14.70453	11.33090	52.67954	13.58436	79.29313
52.85203	13.71205	600	157.71258	55.46276	14.65504	12.95089	0.47012	1.00000	828380	12.73124	11.34296	1706794261076	439	14.35442	2023-02-20 02:33:33	edge	1280	0.08805	30.85674	14.61584	11.43833	47.26220	13.57312	71.85929
45.75665	9.34347	lower	38.14358	45.41669	18.42056	4.95959	11.43267	0.00000	898322	10.18194	11.89375	9787359424732	120	14.34898	2019-07-28 10:58:02	edge	higher	0.08762	69.33512	11.10446	14.43344	60.27221	14.10498	33.48406
54.94168	11.65750	lower	168.75191	47.93364	13.29314	9.80211	3.68077	1.00000	651929	12.91955	15.64511	9005777029804	277	10.94112	2018-10-21 23:18:32	edge	800	0.00295	46.11641	12.62826	12.11343	49.57511	12.31129	67.39494
19.55934	12.71878	1024	139.15502	34.36771	17.88801	6.86252	2.22259	0.00000	61392	12.81429	11.93583	2379886174845	307	10.20246	2022-06-28 17:01:14	edge	1280	0.00141	56.34873	11.41304	11.85075	51.02575	13.59582	63.04148
47.19361	11.83784	1024	57.90031	41.43215	15.77088	7.37819	1.83790	1.00000	586931	12.37821	12.80881	8734773138708	60	10.18782	2020-09-06 12:11:54	firefox	1280		64.76385	12.15569	10.62251	50.91098	15.35803	58.02218
48.77508	11.08204	768	245.24759	39.55054	16.97986	5.74958	1.84323	0.00000	898703	12.73241	12.44436	1013466340374	1847	9.36292	2020-12-05 10:31:40	edge	1280	0.00068	58.85617	12.87213	14.18747	61.16041	12.47541	51.19883
45.23683	12.20332	1080	184.20375	47.51604	11.88693	13.67319	6.68440	1.00000	903578	14.59442	16.92041	3101256679143	705	13.65786	2022-03-17 20:53:05	chrome	1280	0.04390	64.29677	12.43375	13.07138	74.80387	14.70800	64.38082
80.24405	12.68442	1024	111.14153	31.69084	14.17418	10.60258	4.21366	1.00000	735270	11.17592	13.14353	9959861602360	2394	13.57035	2022-01-19 08:52:39	mobile	higher	0.04022	39.38733	13.25476	6.89843	67.29675	13.15411	44.99861
57.03676	12.60560	768	87.93539	52.77650	13.47000	8.55400	3.23015	1.00000	153239	8.53653	13.61246	4014954679287	293	9.38069	2021-06-21 06:28:02	chrome	1920	0.00068	59.24766	13.96612	13.81048	45.56955	12.28998	27.08001
36.40367	9.42440	600	165.95677	36.20637	13.00703	9.11257	7.84770	0.00000	1060491	10.60176	11.39914	5555221542860	1548	12.35737	2023-05-11 01:55:14	edge	1280	0.01203	52.42589	14.10848	18.43952	60.81857	13.03176	41.68675
40.95020	11.91906	600	177.92295	70.36745	10.85239	12.31763	0.56619	1.00000	547461	11.63611	15.05838	7347747542527	1774	12.08514	2022-10-23 04:24:28	safari	1920	0.00914	39.47647	10.99246	11.55987	48.75614	14.31133	49.09144
60.13126	11.94477	768	222.89877	46.35872	16.94867	6.41769	10.31289	0.00000	442545	10.74187	11.85896	8936726928002	1505	10.89340	2021-08-27 11:44:33	firefox	1366	0.00282	61.50507	12.70737	10.49905	49.34685	12.28975	40.46552
82.45904	13.58901	600	219.38483	81.66495	15.24754	12.24397	5.24065	1.00000	1163544	14.52202	11.84721	7633189349467	2245	13.46560	2021-07-29 11:43:50	chrome	lower	0.03622	63.29469	13.38961	10.27901	73.15556	15.08638	41.90909
55.24527	11.26440	1080	186.34406	36.05050	10.19599	9.87786	3.32907	1.00000	1198919	8.56376	13.97194	7030954295361	1432	9.73883	2020-07-03 16:09:19	other	lower	0.00095	64.34698	13.70512	11.38859	52.29480	13.90250	39.52693
48.24249	10.36917	1024	175.44404	98.33561	11.77250	7.72939	4.86923	1.00000	425380	8.42314	12.45491	2196374849661	2018	9.78346	2018-11-24 09:19:07	firefox	1024	0.00101	60.16060	14.52712	10.67384	42.38064	13.63742	57.74160
51.94298	11.17412	1080	210.68033	50.56814	14.06060	8.52947	8.68141	0.00000	1255851	12.76940	11.15222	4044172413219	2154	10.11573	2021-05-05 11:26:15	chrome	lower	0.00138	33.53710	14.17584	11.38967	60.22030	13.11581	50.91754
57.52868	11.08964	1080	163.22616	34.99522	13.10411	9.92785	3.36190	0.00000	391835	12.98226	13.58787	2639509699415	2101	10.87904	2023-08-12 18:43:08	mobile	800	0.00275	36.59598	13.29344	14.69704	39.92642	12.31482	48.32278
41.43015	12.06179	higher	122.10085	82.18360	13.90588	9.81320	9.76785	1.00000	289133	11.33769	12.40756	8613769018180	1835	12.24151	2019-03-24 08:26:44	edge	1280	0.01072	60.25094	13.41926	8.79443	50.55990	12.85939	51.39910
37.17063	11.69140	768	142.25046	32.56083	12.78772	10.63647	10.80394	1.00000	362042	13.07909	15.27889	5953260807832	19	11.41618	2022-11-13 17:46:29	safari	1920	0.00471	55.47069	11.78226	12.15946	53.47508	13.50985	23.96096
65.90232	11.32494	lower	221.74276	51.60977	9.03362	13.62345	1.63052	1.00000	1207918	12.59000	15.58794	8782823606639	1161	12.25452	2022-06-07 04:21:26	chrome	lower	0.01082	52.45690	10.89786	11.39984	60.35170	12.17955	49.84742
70.05337	10.97980	1024	180.34979	52.62273	17.01558	6.40476	4.86260	0.00000	355847	9.15810	8.57721	4683399435231	2365	10.97829	2023-04-18 02:49:29	firefox	800	0.00304	73.17853	13.69542	19.73368	34.63114	13.04344	58.65550
31.10227	12.21131	lower	122.80973	51.94738	17.38342	6.09755	4.06381	0.00000	145625	9.91681	14.37268	4702233331192	1632	11.06464	2021-04-13 21:16:35	chrome	higher	0.00335	76.00866	13.29110	12.39107	44.65573	13.87258	31.76723
45.56501	13.33177	1080	123.58551	66.96481	12.75304	11.50168	4.15767	1.00000	1015367	11.85989	17.29333	3593672338856	2352	11.26059	2022-01-19 21:35:07	safari	1920	0.00403	65.67713	12.76256	11.88557	72.32421	13.47183	31.70737
56.46920	9.48673	768	134.74788	16.80995	12.44020	9.67347	9.95657	1.00000	97471	13.18971	11.69113	4302506036023	1753	12.11918	2021-06-07 17:39:57	chrome	lower	0.00947	59.36942	12.64443	12.71222	42.61129	13.28661	39.49069
41.85879	12.22726	768	170.45321	48.61118	15.97174	9.21063	2.54907	0.00000	177470	10.48473	9.94211	5392327222049	1750	12.56370	2020-07-20 14:07:44	firefox	1280	0.01474	80.28307	13.60465	15.43815	39.08250	13.50348	65.19032
79.99057	9.51602	768	115.17913	53.53994	12.38883	9.03869	3.37638	1.00000	1082341	12.22004	12.01938	4518720798702	257	11.54091	2021-01-30 03:26:46	mobile	1024	0.00532	49.51568	13.67334	12.74908	60.85332	13.08350	60.33806
45.22551	12.47222	768	171.30979	33.62505	13.83473	11.20367	3.66715	0.00000	421452	11.23495	12.41951	6780826777235	2130	13.08332	2020-06-14 16:46:13	chrome	1280	0.02475	64.94634	13.65432	12.63587	42.32977	12.27596	28.53661
55.33770	12.03307	higher	50.95549	48.59455	14.17326	13.19239	10.65087	1.00000	780385	9.29849	10.00705	1195822082941	2345	18.52655	2021-01-06 16:01:46	firefox	1024	5.70808	53.65648	13.25971	12.18873	36.81791	14.80407	46.95555
50.15630	12.01771	768	91.03327	60.41255	10.75491	11.92772	4.68982	1.00000	971045	11.67160	16.57855	1396619156337	459	11.40980	2022-11-26 03:35:17	firefox	lower	0.00475	44.23584	13.99544	11.33834	8.70987	11.91158	56.97400
46.96922	10.42395	600	241.04038	52.09546	13.06727	10.06445	1.87823	0.00000	545845	11.92335	8.48844	2045530713790	2274	12.59565	2019-09-17 18:18:21	edge	1280	0.01523	51.41122	14.04049	11.39527	70.57755	12.64330	66.40451
49.48653	9.24209	1024	119.00861	37.05628	16.27031	5.82737	7.90704	1.00000	471167	10.38668	12.43262	6819430029017	1087	13.76480	2021-12-13 19:39:15	edge	800	0.04886	62.22495	14.34223	10.30235	45.01836	13.39555	29.03020
28.86872	10.89236	1024	138.93418	45.52631	12.27138	11.17273	1.13025	0.00000	1047957	13.23984	9.61594	7851909142574	2027	11.86940	2018-10-29 02:48:39	mobile	1920	0.00740	89.29796	14.06439	11.92770	65.25212	14.70004	35.51463
29.18200	11.26717	600	154.45104	43.67362	15.08664	6.66221	3.49334	0.00000	207144	13.76680	11.68934	3935823060528	1657	7.89920	2023-05-11 20:47:48	chrome	1920	0.00018	36.06872	11.53822	10.63359	30.53205	12.72800	49.97517
51.88671	10.87277	1080	197.44900	33.53744	15.23244	8.81974	5.05574	1.00000	1389041	11.19403	11.54288	6206324861738	927	13.88170	2022-08-29 17:42:13	safari	1280	0.05491	41.75407	12.99723	11.04085	36.94402	13.48444	75.59096
