code	location	product_ean	store_name
TN	Africa/Tunis	5839587061471	El Alia
GB	Europe/London	2975843802228	Strood
KH	Asia/Phnom_Penh	6503220377296	Paoy Paet
IN	Asia/Kolkata	9112833287822	Meerut
BG	Europe/Sofia	8672384621946	Aytos
ES	Europe/Madrid	8239182372366	Baza
JP	Asia/Tokyo	0831305743824	Nayoro
CN	Asia/Shanghai	3967971427717	Pingyi
IN	Asia/Kolkata	7026848548125	Kundla
GB	Europe/London	1373097564731	Gainsborough
CO	America/Bogota	8249474799900	El Copey
NL	Europe/Amsterdam	9473078355197	Hoogezand
US	America/New_York	8782917838663	Brighton Beach
BW	Africa/Gaborone	0675207703520	Tonota
US	America/Los_Angeles	1710098104199	Claremont
MD	Europe/Chisinau	9920478807899	Soroca
RU	Asia/Yekaterinburg	7641051850157	Kuvandyk
RU	Asia/Yekaterinburg	1554195386474	Kuvandyk
MM	Asia/Yangon	8294317083166	Kyaikto
CA	America/Toronto	3979776041319	Pointe-Claire
US	America/New_York	4784464328233	Keene
IT	Europe/Rome	8902146982450	Ventimiglia
PH	Asia/Manila	1705252282462	Naga
US	America/New_York	3453018072052	Thomasville
DZ	Africa/Algiers	8067130413171	Cheraga
PE	America/Lima	3675501354029	Chosica
ES	Europe/Madrid	6568915508300	Tudela
TR	Europe/Istanbul	5932974129881	Patnos
RU	Europe/Moscow	6704013418398	Buynaksk
CM	Africa/Douala	5667822443467	Idenao
BR	America/Sao_Paulo	5609475799072	Artur Nogueira
DO	America/Santo_Domingo	0018727336746	Santa Cruz de Barahona
US	America/Indiana/Indianapolis	2466173465325	Granger
US	America/New_York	2751586902858	Bridgeport
US	America/Los_Angeles	3004047573036	Pahrump
BG	Europe/Sofia	4081050444934	Montana
NI	America/Managua	3164120892659	Jinotepe
CN	Asia/Shanghai	1737382225118	Dongdu
BR	America/Sao_Paulo	4808835390763	Carlos Barbosa
ES	Europe/Madrid	0407328343718	Gernika-Lumo
AR	America/Argentina/Buenos_Aires	4184616027869	Pontevedra
CN	Asia/Shanghai	4745776160034	Licheng
DE	Europe/Berlin	0064882888385	Weimar
ID	Asia/Jakarta	7482994607992	Tebingtinggi
NL	Europe/Amsterdam	0876323042573	Culemborg
IN	Asia/Kolkata	4777582508168	Deoli
IN	Asia/Kolkata	0988829630861	Jashpurnagar
HT	America/Port-au-Prince	3175000864345	Thomazeau
US	America/New_York	0027156292349	East Haven
JP	Asia/Tokyo	6706585098954	Inawashiro
US	America/Los_Angeles	3695489158365	Glendale
CL	America/Santiago	5786179902325	Ovalle
JP	Asia/Tokyo	8318110945268	Annaka
DE	Europe/Berlin	1347205348865	Gronau
CN	Asia/Shanghai	9788343789783	Xinzhou
JP	Asia/Tokyo	6377990283886	Annaka
PH	Asia/Manila	4731090236548	Jagna
JP	Asia/Tokyo	4137735503264	Okegawa
IN	Asia/Kolkata	5671570714960	Diamond Harbour
IR	Asia/Tehran	7565000286746	Isfahan
MG	Indian/Antananarivo	7431229243634	Ambatondrazaka
IR	Asia/Tehran	7016061562107	Darreh Shahr
US	America/New_York	0238861058650	Rutland
DO	America/Santo_Domingo	2689631164725	Santa Cruz de Barahona
PK	Asia/Karachi	1429808258533	Alipur
PK	Asia/Karachi	7158236800185	Kanganpur
IT	Europe/Rome	1852200123244	Falconara Marittima
RU	Europe/Moscow	1691082985287	Dyat’kovo
NO	Europe/Oslo	3790478719234	Harstad
US	America/Chicago	9903967818835	Fairview Heights
US	America/Chicago	3126118352637	Brentwood Estates
CU	America/Havana	7750355473143	Jaruco
DE	Europe/Berlin	4200116756792	Rudolstadt
DE	Europe/Berlin	9058782268898	Weimar
IN	Asia/Kolkata	4710545732163	Bhuban
CA	America/Toronto	3643795331514	Beaconsfield
AO	Africa/Luanda	9031256587978	Luena
CN	Asia/Shanghai	9225218987658	Nanpiao
US	America/New_York	3138036917843	Yonkers
CN	Asia/Shanghai	8616260185139	Haicheng
CN	Asia/Shanghai	2682333918122	Changshu City
CN	Asia/Shanghai	4113519785309	Boli
PK	Asia/Karachi	3596653324855	Hasilpur
DE	Europe/Berlin	5633584160621	Rudolstadt
SA	Asia/Riyadh	6845530629888	Al Jubayl
EC	America/Guayaquil	1712730721580	Milagro
JP	Asia/Tokyo	5412315556700	Namerikawa
IN	Asia/Kolkata	6592296661682	Rajaori
PH	Asia/Manila	1633049485881	San Jose
US	America/Los_Angeles	8920686090367	Beaumont
FR	Europe/Paris	5984747788252	Bobigny
EC	America/Guayaquil	3839071958012	Cuenca
CN	Asia/Shanghai	0851209052112	Shuangcheng
IN	Asia/Kolkata	2960132810558	Sojat
GB	Europe/London	3316306807777	Newbury
RU	Europe/Moscow	9763375756316	Volokolamsk
IT	Europe/Rome	1085975642744	Catania
RU	Europe/Moscow	9691968769736	Nizhniy Lomov
IT	Europe/Rome	6987486361891	Misterbianco
BR	America/Sao_Paulo	4792562662494	Caldas Novas
IN	Asia/Kolkata	6877950392868	Rajaori
IN	Asia/Kolkata	0076396246759	Saharsa
BR	America/Fortaleza	1662651051191	Barras
IN	Asia/Kolkata	8355512640599	Amreli
IN	Asia/Kolkata	4161859861818	Moga
IT	Europe/Rome	8063300025236	Perugia
DE	Europe/Berlin	8966259080618	Weimar
BR	America/Sao_Paulo	5563195384850	Palmeira
IN	Asia/Kolkata	1611789721049	Bachhraon
CN	Asia/Shanghai	7956112425503	Laiwu
MX	America/Mexico_City	0682701126595	Paracho de Verduzco
RU	Europe/Moscow	5427473316578	Bavly
CA	America/Toronto	0230411152689	Dorval
ME	Europe/Podgorica	1680365633496	Budva
US	America/New_York	6473436335338	Woodbridge
KZ	Asia/Aqtobe	8040342692794	Shalqar
DE	Europe/Berlin	1706141690535	Reutlingen
DE	Europe/Berlin	7573988014046	Pfullingen
ID	Asia/Jakarta	9140835557971	Besuki
BR	America/Sao_Paulo	5458857725617	Alfenas
IN	Asia/Kolkata	7975554524094	Hungund
NL	Europe/Amsterdam	0207108022082	Emmeloord
JP	Asia/Tokyo	5704495799863	Motomachi
US	America/Los_Angeles	6714315260786	Davis
CA	America/Edmonton	4302473986925	Sherwood Park
KZ	Asia/Qyzylorda	3134071697917	Kyzylorda
IN	Asia/Kolkata	8384653847185	Osmanabad
MX	America/Mexico_City	2556712742168	Acayucan
US	America/New_York	4617947369488	Deltona
IN	Asia/Kolkata	2855878602218	Jashpurnagar
US	America/Chicago	4598752473914	Shreveport
IT	Europe/Rome	4635690383803	Catania
US	America/New_York	2538884878845	Newburgh
BO	America/La_Paz	2309553672497	Tupiza
BR	America/Sao_Paulo	2543755628078	Miracema
NZ	Pacific/Auckland	2948647883465	Timaru
NI	America/Managua	1350008828977	Jinotepe
RU	Europe/Moscow	8869468628681	Petrozavodsk
NG	Africa/Lagos	2137010790152	Gaya
US	America/Chicago	6150403523805	Coralville
US	America/Chicago	9378817286506	Greenville
YE	Asia/Aden	5842336481512	Ataq
DE	Europe/Berlin	0109323489391	Losheim
NG	Africa/Lagos	5148184944439	Olupona
RU	Europe/Moscow	3056070684005	Danilov
SV	America/El_Salvador	4641575589390	Ilopango
CD	Africa/Lubumbashi	2012942930213	Kamina
ID	Asia/Jakarta	2997770311451	Pameungpeuk
IL	Asia/Jerusalem	0718364467864	Ganei Tikva
ES	Europe/Madrid	4992649212424	San Fernando de Henares
IN	Asia/Kolkata	7756152022751	Pujali
BE	Europe/Brussels	1103207626062	Wevelgem
BW	Africa/Gaborone	7719172510578	Tonota
PH	Asia/Manila	9362835847528	Guyong
KZ	Asia/Qyzylorda	1309589224944	Kyzylorda
DE	Europe/Berlin	2621906728096	Rudolstadt
TH	Asia/Bangkok	3529915819219	Phanat Nikhom
DE	Europe/Berlin	7312392242436	Bretten
AU	Australia/Sydney	2456399384326	Strathfield
JP	Asia/Tokyo	6947989531054	Yao
CI	Africa/Abidjan	4260289198089	Bonoua
US	America/New_York	5262393781286	Pottstown
IN	Asia/Kolkata	1859398698714	Tiruppuvanam
US	America/Chicago	9774199146726	Searcy
IN	Asia/Kolkata	7512827002295	Bhayandar
US	America/Chicago	1076515997004	Pekin
AR	America/Argentina/Ushuaia	7748752826709	Ushuaia
SV	America/El_Salvador	7263813039398	Ilopango
BE	Europe/Brussels	4848553053915	Temse
DE	Europe/Berlin	4750049006841	Albstadt
FR	Europe/Paris	5845093562890	Talence
CO	America/Bogota	4129004404068	Buenaventura
AU	Australia/Perth	1645098406694	Perth
NL	Europe/Amsterdam	4448731141542	Hardenberg
PH	Asia/Manila	0042364799503	Cebu City
BE	Europe/Brussels	7841386286687	Beveren
FI	Europe/Helsinki	6835790380810	Kallio
SD	Africa/Khartoum	5149404804953	Ar Ruseris
US	America/Los_Angeles	6647433851249	Camarillo
AD	Europe/Andorra	0243445630351	les Escaldes
AR	America/Argentina/Cordoba	6100273757923	Esperanza
CN	Asia/Shanghai	5500915209260	Liaoyang
US	America/New_York	7669694881024	Utica
IN	Asia/Kolkata	6827548888990	Osmanabad
GB	Europe/London	8594307566076	Viewpark
US	America/Chicago	6909687183249	Pekin
MY	Asia/Kuala_Lumpur	6976013984443	Ulu Tiram
US	America/New_York	0536057532213	Front Royal
NL	Europe/Amsterdam	2221223507710	Schiebroek
ES	Atlantic/Canary	9590172306464	Maspalomas
RU	Asia/Yekaterinburg	3911106931624	Kachkanar
CM	Africa/Douala	7956908895930	Idenao
MX	America/Mexico_City	1174175106993	Jocotepec
PK	Asia/Karachi	7348752249906	Khairpur Mir’s
BY	Europe/Minsk	8690093201662	Dobrush
MW	Africa/Blantyre	2173100935409	Salima
MX	America/Matamoros	7734695420524	Heroica Matamoros
TR	Europe/Istanbul	8681012343297	Bergama
GB	Europe/London	9563623437413	Arbroath
US	America/Chicago	3733121303244	Abilene
US	America/Chicago	1542711781346	Evergreen Park
PH	Asia/Manila	5789469896373	Guyong
JP	Asia/Tokyo	5687742724248	Nayoro
PK	Asia/Karachi	1706185952392	Jhol
RU	Asia/Yekaterinburg	8267850140092	Izluchinsk
ES	Europe/Madrid	3293803791528	Gernika-Lumo
US	America/Phoenix	0120081931564	Scottsdale
IN	Asia/Kolkata	8611361225784	Sojat
TJ	Asia/Dushanbe	9452588293762	Vahdat
BR	America/Maceio	2150615783282	Aracaju
IN	Asia/Kolkata	3179712475219	Lal Bahadur Nagar
US	America/Chicago	2024003665088	Abilene
MZ	Africa/Maputo	4561759499270	Maxixe
US	America/New_York	8352487759608	Scotch Plains
DE	Europe/Berlin	0649879258800	Barmbek-Nord
RU	Europe/Moscow	8260769323297	Alatyr’
BR	America/Maceio	4431659801100	Aracaju
IE	Europe/Dublin	7839492136590	An Muileann gCearr
US	America/New_York	6872439598359	Leland
RU	Europe/Moscow	7924002149518	Gavrilov-Yam
DE	Europe/Berlin	4683711504478	Losheim
US	America/New_York	8491675482048	West Chester
RU	Europe/Moscow	1838486077877	Malakhovka
DE	Europe/Berlin	5777189182791	Charlottenburg-Nord
IN	Asia/Kolkata	2927026227724	Meerut
RU	Europe/Moscow	2903146448638	Alatyr’
PK	Asia/Karachi	2556963961301	Daud Khel
MW	Africa/Blantyre	9690195160330	Salima
IN	Asia/Kolkata	6494424390696	Kangayam
IN	Asia/Kolkata	7529304143419	Gingee
IN	Asia/Kolkata	2495484779104	Rajaori
ES	Atlantic/Canary	5498686387150	Maspalomas
AZ	Asia/Baku	9496752346380	Qazax
DZ	Africa/Algiers	7454645163867	Thenia
DE	Europe/Berlin	8529458628311	Bensheim
TH	Asia/Bangkok	5676487387535	Roi Et
US	America/Chicago	5874421549913	Odessa
LR	Africa/Monrovia	2014436188438	New Yekepa
US	America/New_York	7761729057807	Yonkers
FR	Europe/Paris	0872217114555	Le Chesnay
DE	Europe/Berlin	3052326897823	Marburg an der Lahn
US	America/New_York	8738064363503	Palm Valley
IN	Asia/Kolkata	4437862508164	Sambalpur
GB	Europe/London	6227868493032	Arbroath
IN	Asia/Kolkata	8049144438937	Gorakhpur
CN	Asia/Shanghai	1378622618996	Xinzhou
NG	Africa/Lagos	3671082314995	Shagamu
US	America/New_York	5021636186444	Deltona
EC	America/Guayaquil	5805248094676	Milagro
PL	Europe/Warsaw	0126156775569	Jaworzno
US	America/New_York	8305297596130	Martinsburg
RU	Europe/Moscow	0430291563098	Alatyr’
AU	Australia/Melbourne	3654267327386	Frankston South
FR	Europe/Paris	8339346070128	Bobigny
US	America/Los_Angeles	5639312135282	Palm Desert
RU	Asia/Yekaterinburg	9299064843307	Ishim
CN	Asia/Shanghai	3905250864068	Wacheng
GH	Africa/Accra	6755134397147	Bibiani
IT	Europe/Rome	5212159201701	Francavilla Fontana
DE	Europe/Berlin	4984099176470	Hermsdorf
FR	Europe/Paris	1650899040312	Quimper
CN	Asia/Shanghai	7569317786876	Jiangyan
FR	Europe/Paris	9287150453257	Les Olives
US	America/Phoenix	8941227804991	Scottsdale
FR	Europe/Paris	7905937771937	Sceaux
RU	Asia/Vladivostok	5969564659459	Nikolayevsk-on-Amure
PK	Asia/Karachi	0710610630718	Naushahra Virkan
TZ	Africa/Dar_es_Salaam	4595895443750	Iringa
TR	Europe/Istanbul	2182108545640	Aksaray
US	America/Chicago	3560634912553	Independence
KG	Asia/Bishkek	3477156421039	Jalal-Abad
IN	Asia/Kolkata	4703901168287	Sathyamangalam
UA	Europe/Kiev	8872772618927	Shepetivka
ID	Asia/Makassar	2694264906352	Balikpapan
FR	Europe/Paris	9151931025752	Gonesse
GB	Europe/London	8457063368073	Great Wyrley
BR	America/Sao_Paulo	7566584381780	Resplendor
BG	Europe/Sofia	1747520372222	Smolyan
US	America/New_York	0123538664077	Deltona
CD	Africa/Lubumbashi	1105985323959	Yangambi
MX	America/Mexico_City	4861499713637	Santa Rosa Jauregui
ID	Asia/Jakarta	7167710105951	Ngemplak
MM	Asia/Yangon	2148344091983	Kyaikto
MG	Indian/Antananarivo	2829620247774	Sakaraha
GB	Europe/London	6427163504710	Brierley Hill
US	America/New_York	2079755593349	Woodbridge
US	America/Chicago	7697997544216	Rosemount
GB	Europe/London	9335457533933	Newbury
US	America/Chicago	0586027584520	Murray
MZ	Africa/Maputo	6045789648467	Maxixe
IN	Asia/Kolkata	7705992666816	Elamanchili
LR	Africa/Monrovia	4559209088976	New Yekepa
US	America/Phoenix	8228920293858	Gilbert
PT	Europe/Lisbon	4324350047437	Paredes
IN	Asia/Kolkata	9727336760231	Hungund
IT	Europe/Rome	9502761219260	Campobasso
FR	Europe/Paris	9408839528770	Dax
IT	Europe/Rome	6911537140852	Mesagne
US	America/Chicago	1411810426383	Estelle
TN	Africa/Tunis	8403758567092	Beni Khiar
IN	Asia/Kolkata	7754231869877	Gorakhpur
IN	Asia/Kolkata	1382953094862	Pujali
NL	Europe/Amsterdam	1628013117363	Culemborg
GB	Europe/London	2781729239381	Southsea
TZ	Africa/Dar_es_Salaam	3722289088193	Iringa
NG	Africa/Lagos	3481087409424	Argungu
DE	Europe/Berlin	7683229650114	Albstadt
RU	Europe/Moscow	3168119438255	Shushary
RU	Europe/Moscow	0839831022208	Tver
TR	Europe/Istanbul	3404825714697	Gaziantep
GT	America/Guatemala	6527614439230	Chichicastenango
JP	Asia/Tokyo	9511284557704	Yao
TH	Asia/Bangkok	3092298527533	Thap Than
PE	America/Lima	3250647465909	Chosica
US	America/Chicago	1252829338676	Kaukauna
US	America/New_York	6905126590104	Taunton
IT	Europe/Rome	0339989042955	Misterbianco
FI	Europe/Helsinki	2806188976520	Kallio
SO	Africa/Mogadishu	4372305167136	Kismayo
CR	America/Costa_Rica	9706704304864	San Rafael
US	America/Chicago	8019488783994	Shreveport
ES	Europe/Madrid	4493985085722	Palafrugell
US	America/New_York	7122053360023	Far Rockaway
PH	Asia/Manila	2096435759581	Dipolog
NG	Africa/Lagos	8019594369594	Efon-Alaaye
UA	Europe/Kiev	9908718915801	Artsyz
FR	Europe/Paris	6585812739484	Mitry-Mory
CN	Asia/Shanghai	0449047703565	Shuangcheng
GB	Europe/London	9009614387539	Belper
IN	Asia/Kolkata	1609546322233	Deoli
MZ	Africa/Maputo	9699689393032	Maxixe
BY	Europe/Minsk	4602065255287	Novogrudok
DE	Europe/Berlin	4762553689915	Oberhausen
US	America/New_York	0872705364417	Milledgeville
RU	Europe/Moscow	4910203535987	Arzamas
IT	Europe/Rome	9502221863491	Falconara Marittima
NG	Africa/Lagos	6397301872431	Argungu
PH	Asia/Manila	8185360146345	Cebu City
US	America/Los_Angeles	3856243893681	Watsonville
US	America/Los_Angeles	0705181498034	San Gabriel
US	America/Chicago	9155672065688	Estelle
US	America/Detroit	3739260801382	Canton
US	America/New_York	3839143751947	Brighton Beach
MK	Europe/Skopje	0321394824547	Saraj
US	America/New_York	3570343812556	Taunton
CN	Asia/Shanghai	6368703296330	Nanpiao
IN	Asia/Kolkata	3055407226437	Pilkhua
CN	Asia/Shanghai	8229770291780	Licheng
MY	Asia/Kuala_Lumpur	4931895370991	Batu Feringgi
ES	Europe/Madrid	5195442512985	Gernika-Lumo
JP	Asia/Tokyo	7658820760593	Yamada
MX	America/Mexico_City	7118700203850	San Lorenzo Acopilco
US	America/New_York	7928668437828	Leland
CL	America/Santiago	3868534881659	Ovalle
US	America/New_York	7004814828839	Fayetteville
IT	Europe/Rome	9127668234934	Agrigento
CN	Asia/Shanghai	0560777756536	Shuangcheng
DE	Europe/Berlin	1937137522473	Bensheim
PH	Asia/Manila	2715261917292	La Trinidad
US	America/Los_Angeles	9316153571962	Aloha
FR	Europe/Paris	4579031230916	Cavaillon
IN	Asia/Kolkata	5684804283125	Rafiganj
US	America/Los_Angeles	9016999945780	Keizer
US	America/Chicago	1307714329755	Searcy
PH	Asia/Manila	4294862990906	Talisay
TH	Asia/Bangkok	4731629346397	Bang Ban
US	America/New_York	7066448103393	Nutley
DE	Europe/Berlin	2080503988966	Siegburg
FR	Europe/Paris	6977336728554	Marseille 11
BA	Europe/Sarajevo	5008675425338	Bijeljina
CD	Africa/Lubumbashi	2833011010977	Yangambi
PH	Asia/Manila	0011843904035	Guyong
MX	America/Mazatlan	7248500573997	Acaponeta
MY	Asia/Kuala_Lumpur	7801241380127	Batu Feringgi
SO	Africa/Mogadishu	8177812829005	Baki
BR	America/Sao_Paulo	2917556252754	Pato Branco
BR	America/Sao_Paulo	8544118312782	Valinhos
PA	America/Panama	9117307196860	Chilibre
US	America/Chicago	5601619663102	New City
NG	Africa/Lagos	8005259172555	Nkpor
MX	America/Mexico_City	4241595533382	San Lorenzo Acopilco
IT	Europe/Rome	2855491734174	Afragola
US	America/New_York	4830286369494	Deltona
IN	Asia/Kolkata	2892714758234	Malaut
PK	Asia/Karachi	0206971231485	Hasilpur
JP	Asia/Tokyo	8306203864077	Annaka
US	America/Los_Angeles	6877678310069	Aloha
TH	Asia/Bangkok	2074154893113	Phanat Nikhom
US	America/New_York	4094342331461	Thomasville
FR	Europe/Paris	4979179259341	Niort
IN	Asia/Kolkata	2382259524369	Elamanchili
US	America/New_York	3992430012227	Morningside Heights
JP	Asia/Tokyo	6063257094332	Suzaka
IT	Europe/Rome	0371790964736	Villabate
TR	Europe/Istanbul	6541665867071	Mudanya
AU	Australia/Sydney	2211155056509	Nowra
US	America/Los_Angeles	7684529438594	American Canyon
US	America/New_York	8798047763584	Harrisburg
US	America/Los_Angeles	2309315909687	Pahrump
CN	Asia/Shanghai	2100556684575	Boli
MG	Indian/Antananarivo	6988167150780	Ambatondrazaka
ID	Asia/Jakarta	8024412956825	Pekanbaru
US	America/Chicago	6458689991036	Bourbonnais
TH	Asia/Bangkok	2586300014230	Bang Ban
RU	Europe/Moscow	6025703110607	Volokolamsk
BR	America/Recife	2931165435247	Catende
BR	America/Sao_Paulo	0712990691457	Miracema
IT	Europe/Rome	4681254525042	Villabate
RU	Europe/Moscow	3276398458168	Likhobory
FR	Europe/Paris	4211272113497	Arles
CL	America/Santiago	8339065029469	La Ligua
DE	Europe/Berlin	0325258832648	Gronau
KZ	Asia/Almaty	4673948283222	Zaysan
CA	America/Edmonton	3440230871907	Sherwood Park
CN	Asia/Shanghai	4998367382425	Laiwu
RU	Europe/Moscow	3641349678658	Bogoroditsk
DE	Europe/Berlin	9575120291498	Schwalmtal
US	America/Chicago	4598107205917	Bourbonnais
IT	Europe/Rome	1181945508901	Perugia
KZ	Asia/Aqtobe	5950550995446	Shalqar
ID	Asia/Jakarta	8981613000446	Diwek
IN	Asia/Kolkata	9396532759587	Gajendragarh
GB	Europe/London	1548375129951	Devizes
IT	Europe/Rome	4569854982710	Malnate
CF	Africa/Bangui	6018476692098	Carnot
IN	Asia/Kolkata	4727284323859	Lal Bahadur Nagar
IN	Asia/Kolkata	9798190371123	Bhuban
NG	Africa/Lagos	6260352631954	Kafanchan
US	America/Chicago	9902435085878	Muskogee
ID	Asia/Jakarta	3449757976751	Simpang
NG	Africa/Lagos	1612468817152	Argungu
US	America/New_York	5043230762213	Gates-North Gates
HR	Europe/Zagreb	4205300017918	Split
US	America/New_York	5914304782997	Harrisburg
DE	Europe/Berlin	4174953038949	Neuburg an der Donau
DE	Europe/Berlin	0366007688246	Oschatz
US	America/New_York	1508604557702	Greenpoint
RU	Europe/Moscow	6536953232686	Naro-Fominsk
DE	Europe/Berlin	6765061975165	Gronau
GB	Europe/London	2889024166507	Clacton-on-Sea
AU	Australia/Brisbane	2583605493524	Maryborough
GB	Europe/London	8884105883254	Devizes
NL	Europe/Amsterdam	1006775737812	Schiebroek
UG	Africa/Kampala	4755311536309	Arua
RU	Asia/Yekaterinburg	7412889656439	Kuvandyk
US	America/New_York	6587157859674	Palm Valley
PK	Asia/Karachi	5980588522673	Naushahra Virkan
MX	America/Mexico_City	6595322419783	Casa Blanca
IL	Asia/Jerusalem	7454691596794	Ramla
IN	Asia/Kolkata	1282158306930	Kenda
US	America/New_York	8067200318115	Malden
IN	Asia/Kolkata	2934527673066	Dalsingh Sarai
AR	America/Argentina/Tucuman	9005948916964	Aguilares
GB	Europe/London	4138264735980	Strood
GB	Europe/London	8543584059382	Westbury
US	America/New_York	7644384885469	Gates-North Gates
NG	Africa/Lagos	6924201563901	Argungu
TR	Europe/Istanbul	2740783693188	Patnos
DE	Europe/Berlin	9226823494173	Walsrode
CO	America/Bogota	1686864534388	San Carlos
US	America/Los_Angeles	9320384837865	Encinitas
US	America/Chicago	8166417472884	Tyler
JP	Asia/Tokyo	4692603478896	Okegawa
IN	Asia/Kolkata	3975063135150	Sirsi
US	America/Los_Angeles	1405277766366	Bothell West
CO	America/Bogota	5933555381452	Socorro
MX	America/Mexico_City	7515120934225	Tuxtla
NG	Africa/Lagos	6306652474133	Efon-Alaaye
GA	Africa/Libreville	8569264871709	Franceville
US	America/Chicago	3451952773257	Independence
IT	Europe/Rome	6039108725632	Catania
IN	Asia/Kolkata	2400540163155	Malaut
AU	Australia/Sydney	5598994188422	Griffith
KR	Asia/Seoul	0483472496654	T’aebaek
MY	Asia/Kuala_Lumpur	5743125890297	Batu Feringgi
US	America/Indiana/Indianapolis	9024861743389	Granger
NG	Africa/Lagos	5417886734533	Olupona
GB	Europe/London	0652136363117	Exeter
RU	Europe/Volgograd	2717605620547	Mikhaylovka
ET	Africa/Addis_Ababa	4710454641259	Debre Tabor
PL	Europe/Warsaw	9490812359013	Jaworzno
PH	Asia/Manila	7668257281271	San Jose
ES	Atlantic/Canary	7062036328049	Maspalomas
TR	Europe/Istanbul	6954488419820	Edremit
US	America/New_York	6943483337277	North Lauderdale
US	America/Los_Angeles	0020925446592	Palm Desert
FR	Europe/Paris	5824711965725	Bobigny
BR	America/Sao_Paulo	1409914854485	Miracema
US	America/Chicago	0835966907236	Lower West Side
CM	Africa/Douala	5076576335056	Idenao
TZ	Africa/Dar_es_Salaam	0178728833993	Kidodi
TH	Asia/Bangkok	1177408639558	Yasothon
US	America/Los_Angeles	5424061325721	Norco
US	America/Chicago	9284772936618	Jackson
US	America/New_York	8862583748951	Chillum
BR	America/Sao_Paulo	0459372374415	Esmeraldas
